"date","spy_return","rv_21","rv_42","rv_63","momentum_21","momentum_63","ma_gap_21","ma_gap_63","vxx_return","tlt_return","gld_return","qqq_return","iwm_return"
2021-12-08,0.00264448673092499,0.047185237683034,0.0544206681899499,0.0695742963306048,0.00125818932474808,0.0490983634918547,0.0115072596977228,0.0387575838300476,-0.0621541373369956,-0.0174361117985109,0.000539368567776144,0.0044643087618601,0.0068041120343123
2021-12-09,-0.00677438084783688,0.0475539381278045,0.0543571939212516,0.0694536772760993,-0.00220368078455146,0.0502966254739634,0.00478424856826187,0.0309359072638933,0.0311095666797447,0.0055778218567788,-0.00613012928390155,-0.0148238457634271,-0.0229079740244682
2021-12-10,0.00936948075773802,0.0477904149918628,0.0551036973153138,0.0700361873598557,0.0153572525182912,0.0574772813344155,0.0135024383678131,0.0397071729718206,-0.0661013045302186,-0.002415362300769,0.00421102068525148,0.0108119820616146,-0.00277001051510428
2021-12-13,-0.00889789307141076,0.0486106138544934,0.0557018318573132,0.0703914860923389,0.00603753900250137,0.0537963733742626,0.0042361185734674,0.0296372272501193,0.0405524070588381,0.0146707702750639,0.00251812691751496,-0.0145523552162459,-0.0147218156648892
2021-12-14,-0.00690381279407681,0.048519333922286,0.0535920429926263,0.0702384103325226,-0.00836777380575038,0.0378771159581914,-0.00227321959043458,0.0219479377903693,0.0133121505722054,-0.00238578808987366,-0.00938520633964313,-0.0104040352436572,-0.00864673757378309
2021-12-15,0.0155042889348369,0.050935168735762,0.0552714326437624,0.0719117540792752,0.00678167278020658,0.0557676695117353,0.0129871110010924,0.0370135367027664,-0.0708511525785411,-0.00966843330167766,0.00428235198851556,0.0225414289872097,0.0157499275442783
2021-12-16,-0.00885781741435476,0.0515485405968859,0.0558985934556455,0.071790936410187,-0.00603050206957878,0.0567511444443949,0.00434521970311552,0.0269686019869866,0.0412330981409239,0.000389097127937887,0.0120249708405407,-0.0260513434534095,-0.0204299002794643
2021-12-17,-0.0106997972984813,0.0525910857137765,0.0563921412474933,0.0706093942363887,-0.0142144037627137,0.0632329836059398,-0.00566536824985286,0.015065227244671,0.0314403332346576,0.0112676514853254,-0.00214311668618539,-0.00500110264646381,0.00915217155494208
2021-12-20,-0.0106904442658315,0.0535594146072069,0.0572624952178915,0.0714078361380439,-0.0279981422620866,0.0529216686145511,-0.0149093736278062,0.00346753515185516,0.0362051330187674,-0.00751972396422218,-0.00424024473091666,-0.00974798184225367,-0.0141369542037415
2021-12-21,0.0176030581917441,0.0563495774333381,0.0598504441782988,0.0729020413635228,-0.00896420390443042,0.0612677860824151,0.00301790192695162,0.0203331221493539,-0.0504157536333478,-0.00381567670979788,-0.00041897618344855,0.0221337476050616,0.0281681357289711
2021-12-22,0.00994918123645316,0.057151672829246,0.0606628990720715,0.0725799383156985,0.00377075786268954,0.0590123316434437,0.0128633659729134,0.0295967752104918,-0.0594422651825397,0.00461681819162241,0.00935611880010967,0.0121049038589813,0.00957931381378163
2021-12-23,0.00620290513969479,0.0574720292819184,0.0607442052243014,0.0728259229138659,0.00867903116753177,0.063849448901403,0.018740177721891,0.0349816341279552,-0.0113329392974739,-0.00871505000702744,0.00225148149120802,0.00751079251296005,0.00795783246157455
2021-12-27,0.014052912813483,0.0591050706877164,0.0623420690863005,0.0741140461803203,0.0202301131894111,0.0820005440510059,0.0321506004993635,0.0483051705458715,-0.0240733555763137,0.00242091851263204,0.00236445047683276,0.0163922198934445,0.00932426448394796
2021-12-28,-0.000817602288800678,0.0546381747007657,0.0621891384881043,0.071267973178545,0.0426505089063567,0.103350864540642,0.0292394374231244,0.0458196930302039,-0.0251877453502631,-0.00397046995190653,-0.00431938034003121,-0.00464573700251236,-0.00613154015770068
2021-12-29,0.00127828978933753,0.0532759063635787,0.0614565974607153,0.0712595941424621,0.0313333154918152,0.102905800961138,0.0290217373398314,0.0455359276510308,-0.0263728377680881,-0.0109851435713217,-0.000296551628009567,-0.000149353927493046,0.00107695202526159
